2022-09-07 12:20:12.789784, sleeping
2022-09-07 12:20:42.790500, sleeping
2022-09-07 12:30:12.804103, sleeping
2022-09-07 12:30:42.804819, sleeping
2022-09-07 12:40:12.818422, sleeping
2022-09-07 12:40:42.819138, sleeping
2022-09-07 12:50:12.832741, sleeping
2022-09-07 12:50:42.833457, sleeping
2022-09-07 13:00:12.847060, sleeping
2022-09-07 13:00:42.847776, sleeping
2022-09-07 13:10:12.861379, sleeping
2022-09-07 13:10:42.862095, sleeping
2022-09-07 13:20:12.875698, sleeping
2022-09-07 13:20:42.876414, sleeping
2022-09-07 13:30:12.890016, sleeping
2022-09-07 13:30:42.890732, sleeping
2022-09-07 13:40:12.904335, sleeping
2022-09-07 13:40:42.905051, sleeping
2022-09-07 13:50:12.918654, sleeping
2022-09-07 13:50:42.919370, sleeping
2022-09-07 14:00:12.932973, sleeping
2022-09-07 14:00:42.933689, sleeping
2022-09-07 14:10:12.947292, sleeping
2022-09-07 14:10:42.948008, sleeping
2022-09-07 14:20:12.961611, sleeping
2022-09-07 14:20:42.962327, sleeping
2022-09-07 14:30:12.975930, sleeping
2022-09-07 14:30:42.976646, sleeping
2022-09-07 14:40:12.990248, sleeping
2022-09-07 14:40:42.990964, sleeping
2022-09-07 14:50:13.004567, sleeping
2022-09-07 14:50:43.005283, sleeping
2022-09-07 15:00:13.018886, sleeping
2022-09-07 15:00:43.019602, sleeping
2022-09-07 15:10:13.033205, sleeping
2022-09-07 15:10:43.033921, sleeping
2022-09-07 15:20:13.047524, sleeping
2022-09-07 15:20:43.048240, sleeping
2022-09-07 15:30:13.061843, sleeping
2022-09-07 15:30:43.062559, sleeping
2022-09-07 15:40:13.076162, sleeping
2022-09-07 15:40:43.076877, sleeping
2022-09-07 15:50:13.090480, sleeping
2022-09-07 15:50:43.091196, sleeping
2022-09-07 16:00:13.104799, sleeping
2022-09-07 16:00:43.105515, sleeping
2022-09-07 16:20:20.235843, sleeping
2022-09-07 16:20:50.270561, sleeping
2022-09-07 16:30:20.284164, sleeping
2022-09-07 16:30:50.284880, sleeping
2022-09-07 16:40:20.298483, sleeping
2022-09-07 16:40:50.299199, sleeping
2022-09-07 16:50:20.312802, sleeping
2022-09-07 16:50:50.313518, sleeping
2022-09-07 17:00:20.327121, sleeping
2022-09-07 17:00:50.327837, sleeping
2022-09-07 17:10:20.341439, sleeping
2022-09-07 17:10:50.342155, sleeping
2022-09-07 17:20:20.355758, sleeping
2022-09-07 17:20:50.356474, sleeping
2022-09-07 17:30:20.370077, sleeping
2022-09-07 17:30:50.370793, sleeping
2022-09-07 17:40:20.384396, sleeping
2022-09-07 17:40:50.385112, sleeping
2022-09-07 17:50:20.398715, sleeping
2022-09-07 17:50:50.399431, sleeping
2022-09-07 18:00:20.413034, sleeping
2022-09-07 18:00:50.413750, sleeping
2022-09-07 18:10:20.427353, sleeping
2022-09-07 18:10:50.428069, sleeping
2022-09-07 18:20:20.441671, sleeping
2022-09-07 18:20:50.442387, sleeping
2022-09-07 18:30:20.455990, sleeping
2022-09-07 18:30:50.456706, sleeping
2022-09-07 18:40:20.470309, sleeping
2022-09-07 18:40:50.471025, sleeping
2022-09-07 18:50:20.484628, sleeping
2022-09-07 18:50:50.485344, sleeping
2022-09-07 19:00:20.498947, sleeping
2022-09-07 19:00:50.499663, sleeping
2022-09-07 19:10:20.513266, sleeping
2022-09-07 19:10:50.513982, sleeping
2022-09-07 19:20:20.527585, sleeping
2022-09-07 19:20:50.528301, sleeping
2022-09-07 19:30:20.541903, sleeping
2022-09-07 19:30:50.542619, sleeping
2022-09-07 19:40:20.556222, sleeping
2022-09-07 19:40:50.556938, sleeping
2022-09-07 19:50:20.570541, sleeping
2022-09-07 19:50:50.571257, sleeping
2022-09-07 20:00:20.584860, sleeping
2022-09-07 20:00:50.585576, sleeping
2022-09-07 20:10:20.599179, sleeping
2022-09-07 20:10:50.599895, sleeping
2022-09-07 20:20:20.613498, sleeping
2022-09-07 20:20:50.614214, sleeping
2022-09-07 20:30:20.627817, sleeping
2022-09-07 20:30:50.628532, sleeping
2022-09-07 20:40:20.642135, sleeping
2022-09-07 20:40:50.642851, sleeping
2022-09-07 20:50:20.656454, sleeping
2022-09-07 20:50:50.657170, sleeping
2022-09-07 21:00:20.670773, sleeping
2022-09-07 21:00:50.671489, sleeping
2022-09-07 21:10:20.685092, sleeping
2022-09-07 21:10:50.685808, sleeping
2022-09-07 21:20:20.699411, sleeping
2022-09-07 21:20:50.700127, sleeping
2022-09-07 21:30:20.713730, sleeping
2022-09-07 21:30:50.714446, sleeping
2022-09-07 21:40:20.728049, sleeping
2022-09-07 21:40:50.728764, sleeping
2022-09-07 21:50:20.742367, sleeping
2022-09-07 21:50:50.743083, sleeping
2022-09-07 22:00:20.756686, sleeping
2022-09-07 22:00:50.757402, sleeping
2022-09-07 22:10:20.771005, sleeping
2022-09-07 22:10:50.771721, sleeping
2022-09-07 22:20:20.785324, sleeping
2022-09-07 22:20:50.786040, sleeping
2022-09-07 22:30:20.799643, sleeping
2022-09-07 22:30:50.800359, sleeping
2022-09-07 22:40:20.813962, sleeping
2022-09-07 22:40:50.814678, sleeping
2022-09-07 22:50:20.828281, sleeping
2022-09-07 22:50:50.828996, sleeping
2022-09-07 23:00:20.842599, sleeping
2022-09-07 23:00:50.843315, sleeping
2022-09-07 23:10:20.856918, sleeping
2022-09-07 23:10:50.857634, sleeping
2022-09-07 23:20:20.871237, sleeping
2022-09-07 23:20:50.871953, sleeping
2022-09-07 23:30:20.885556, sleeping
2022-09-07 23:30:50.886272, sleeping
2022-09-07 23:40:20.899875, sleeping
2022-09-07 23:40:50.900591, sleeping
2022-09-07 23:50:20.914194, sleeping
2022-09-07 23:50:50.914910, sleeping
2022-09-08 00:00:20.928513, sleeping
2022-09-08 00:00:50.929228, sleeping
2022-09-08 00:10:20.942831, sleeping
2022-09-08 00:10:50.943547, sleeping
2022-09-08 00:20:20.958150, sleeping
2022-09-08 00:20:50.958866, sleeping
2022-09-08 00:30:20.975469, sleeping
2022-09-08 00:30:50.977185, sleeping
2022-09-08 00:40:20.998789, sleeping
2022-09-08 00:40:50.999505, sleeping
2022-09-08 00:50:21.013108, sleeping
2022-09-08 00:50:51.013823, sleeping
2022-09-08 01:00:21.027426, sleeping
2022-09-08 01:00:51.028142, sleeping
2022-09-08 01:10:21.041745, sleeping
2022-09-08 01:10:51.042461, sleeping
2022-09-08 01:20:21.056064, sleeping
2022-09-08 01:20:51.056780, sleeping
2022-09-08 01:30:21.070383, sleeping
2022-09-08 01:30:51.071099, sleeping
2022-09-08 01:40:21.084702, sleeping
2022-09-08 01:40:51.085418, sleeping
2022-09-08 01:50:21.099021, sleeping
2022-09-08 01:50:51.099737, sleeping
2022-09-08 02:00:21.113340, sleeping
2022-09-08 02:00:51.114055, sleeping
2022-09-08 02:10:21.127658, sleeping
2022-09-08 02:10:51.128374, sleeping
2022-09-08 02:20:21.141977, sleeping
2022-09-08 02:20:51.142693, sleeping
2022-09-08 02:30:21.156296, sleeping
2022-09-08 02:30:51.157012, sleeping
2022-09-08 02:40:21.170615, sleeping
2022-09-08 02:40:51.171331, sleeping
2022-09-08 02:50:21.184934, sleeping
2022-09-08 02:50:51.185650, sleeping
2022-09-08 03:00:21.199253, sleeping
2022-09-08 03:00:51.199969, sleeping
2022-09-08 03:10:21.213572, sleeping
2022-09-08 03:10:51.214287, sleeping
2022-09-08 03:20:21.227890, sleeping
2022-09-08 03:20:51.228606, sleeping
2022-09-08 03:30:21.242209, sleeping
2022-09-08 03:30:51.242925, sleeping
2022-09-08 03:40:21.256528, sleeping
2022-09-08 03:40:51.257244, sleeping
2022-09-08 03:50:21.270847, sleeping
2022-09-08 03:50:51.271563, sleeping
2022-09-08 04:00:21.285166, sleeping
2022-09-08 04:00:51.285882, sleeping
2022-09-08 04:10:21.299485, sleeping
2022-09-08 04:10:51.300201, sleeping
2022-09-08 04:20:21.313804, sleeping
2022-09-08 04:20:51.314519, sleeping
2022-09-08 04:30:21.328122, sleeping
2022-09-08 04:30:51.328838, sleeping
2022-09-08 04:40:21.342441, sleeping
2022-09-08 04:40:51.343157, sleeping
2022-09-08 04:50:21.356760, sleeping
2022-09-08 04:50:51.357476, sleeping
2022-09-08 05:00:21.371079, sleeping
2022-09-08 05:00:51.371795, sleeping
2022-09-08 05:10:21.385398, sleeping
2022-09-08 05:10:51.386114, sleeping
2022-09-08 05:20:21.399717, sleeping
2022-09-08 05:20:51.400433, sleeping
2022-09-08 05:30:21.414036, sleeping
2022-09-08 05:30:51.414751, sleeping
2022-09-08 05:40:21.428354, sleeping
2022-09-08 05:40:51.429070, sleeping
2022-09-08 05:50:21.442673, sleeping
2022-09-08 05:50:51.443389, sleeping
2022-09-08 06:00:21.456992, sleeping
2022-09-08 06:00:51.457708, sleeping
2022-09-08 06:10:21.471311, sleeping
2022-09-08 06:10:51.472027, sleeping
2022-09-08 06:20:21.485630, sleeping
2022-09-08 06:20:51.486346, sleeping
2022-09-08 06:30:21.499949, sleeping
2022-09-08 06:30:51.500665, sleeping
2022-09-08 06:40:21.514268, sleeping
2022-09-08 06:40:51.514983, sleeping
2022-09-08 06:50:21.528586, sleeping
2022-09-08 06:50:51.529302, sleeping
2022-09-08 07:00:21.542905, sleeping
2022-09-08 07:00:51.543621, sleeping
2022-09-08 07:10:21.557224, sleeping
2022-09-08 07:10:51.557940, sleeping
2022-09-08 07:20:21.571543, sleeping
2022-09-08 07:20:51.572259, sleeping
2022-09-08 07:30:21.585862, sleeping
2022-09-08 07:30:51.586578, sleeping
2022-09-08 07:40:21.600181, sleeping
2022-09-08 07:40:51.600897, sleeping
2022-09-08 07:50:21.614500, sleeping
2022-09-08 07:50:51.615215, sleeping
2022-09-08 08:00:21.628818, sleeping
2022-09-08 08:00:51.629534, sleeping
2022-09-08 08:10:21.643137, sleeping
2022-09-08 08:10:51.643853, sleeping
2022-09-08 08:20:21.657456, sleeping
2022-09-08 08:20:51.658172, sleeping
2022-09-08 08:30:21.671775, sleeping
2022-09-08 08:30:51.672491, sleeping
2022-09-08 08:40:21.686094, sleeping
2022-09-08 08:40:51.686810, sleeping
2022-09-08 08:50:21.700413, sleeping
2022-09-08 08:50:51.701129, sleeping
2022-09-08 09:00:21.714731, sleeping
2022-09-08 09:00:51.715447, sleeping
2022-09-08 09:10:21.729050, sleeping
2022-09-08 09:10:51.729766, sleeping
2022-09-08 09:20:21.743369, sleeping
2022-09-08 09:20:51.744085, sleeping
2022-09-08 09:30:21.757688, sleeping
2022-09-08 09:30:51.758404, sleeping
2022-09-08 09:40:21.772007, sleeping
2022-09-08 09:40:51.772723, sleeping
2022-09-08 09:50:21.786326, sleeping
2022-09-08 09:50:51.787042, sleeping
2022-09-08 10:00:21.800645, sleeping
2022-09-08 10:00:51.801361, sleeping
2022-09-08 10:10:21.814963, sleeping
2022-09-08 10:10:51.815679, sleeping
2022-09-08 10:20:21.829282, sleeping
2022-09-08 10:20:51.829998, sleeping
2022-09-08 10:30:21.843601, sleeping
2022-09-08 10:30:51.844317, sleeping
2022-09-08 10:40:21.857920, sleeping
2022-09-08 10:40:51.858636, sleeping
2022-09-08 10:50:21.872239, sleeping
2022-09-08 10:50:51.872955, sleeping
2022-09-08 11:00:21.886558, sleeping
2022-09-08 11:00:51.887274, sleeping
2022-09-08 11:10:21.900877, sleeping
2022-09-08 11:10:51.901593, sleeping
2022-09-08 11:20:21.915195, sleeping
2022-09-08 11:20:51.915911, sleeping
2022-09-08 11:30:21.929514, sleeping
2022-09-08 11:30:51.930230, sleeping
2022-09-08 11:40:21.943833, sleeping
2022-09-08 11:40:51.944549, sleeping
2022-09-08 11:50:21.969153, sleeping
2022-09-08 11:50:51.969869, sleeping
2022-09-08 12:00:21.989472, sleeping
2022-09-08 12:00:51.990188, sleeping
2022-09-08 12:10:22.003791, sleeping
2022-09-08 12:10:52.004507, sleeping
2022-09-08 12:20:22.018110, sleeping
2022-09-08 12:20:52.018826, sleeping
2022-09-08 12:30:22.032428, sleeping
2022-09-08 12:30:52.033144, sleeping
2022-09-08 12:40:22.046747, sleeping
2022-09-08 12:40:52.047463, sleeping
2022-09-08 12:50:22.061066, sleeping
2022-09-08 12:50:52.061782, sleeping
2022-09-08 13:00:22.075385, sleeping
2022-09-08 13:00:52.076101, sleeping
2022-09-08 13:10:22.089704, sleeping
2022-09-08 13:10:52.090420, sleeping
2022-09-08 13:20:22.104023, sleeping
2022-09-08 13:20:52.104739, sleeping
2022-09-08 13:30:22.118342, sleeping
2022-09-08 13:30:52.119058, sleeping
2022-09-08 13:40:22.132660, sleeping
2022-09-08 13:40:52.133376, sleeping
2022-09-08 13:50:22.147979, sleeping
2022-09-08 13:50:52.148695, sleeping
2022-09-08 14:00:22.162298, sleeping
2022-09-08 14:00:52.163014, sleeping
2022-09-08 14:10:22.176617, sleeping
2022-09-08 14:10:52.177333, sleeping
2022-09-08 14:20:22.190936, sleeping
2022-09-08 14:20:52.191652, sleeping
2022-09-08 14:30:22.205255, sleeping
2022-09-08 14:30:52.205971, sleeping
2022-09-08 14:40:22.219574, sleeping
2022-09-08 14:40:52.220290, sleeping
2022-09-08 14:50:22.238893, sleeping
2022-09-08 14:50:52.239609, sleeping
2022-09-08 15:00:22.253212, sleeping
2022-09-08 15:00:52.253928, sleeping
2022-09-08 15:10:22.267530, sleeping
2022-09-08 15:10:52.268246, sleeping
2022-09-08 15:20:22.281849, sleeping
2022-09-08 15:20:52.282565, sleeping
2022-09-08 15:30:22.296168, sleeping
2022-09-08 15:30:52.296884, sleeping
2022-09-08 15:40:22.310487, sleeping
2022-09-08 15:40:52.311203, sleeping
2022-09-08 15:50:22.324806, sleeping
2022-09-08 15:50:52.325522, sleeping
2022-09-08 16:00:22.339125, sleeping
2022-09-08 16:00:52.339841, sleeping
2022-09-08 16:20:27.996084, sleeping
2022-09-08 16:20:57.996800, sleeping
2022-09-08 16:30:28.010403, sleeping
2022-09-08 16:30:58.011119, sleeping
2022-09-08 16:40:28.024722, sleeping
2022-09-08 16:40:58.025438, sleeping
2022-09-08 16:50:28.039041, sleeping
2022-09-08 16:50:58.039757, sleeping
2022-09-08 17:00:28.053360, sleeping
2022-09-08 17:00:58.054076, sleeping
2022-09-08 17:10:28.067679, sleeping
2022-09-08 17:10:58.068395, sleeping
2022-09-08 17:20:28.081998, sleeping
2022-09-08 17:20:58.083714, sleeping
2022-09-08 17:30:28.097316, sleeping
2022-09-08 17:30:58.098032, sleeping
2022-09-08 17:40:28.111635, sleeping
2022-09-08 17:40:58.112351, sleeping
2022-09-08 17:50:28.125954, sleeping
2022-09-08 17:50:58.126670, sleeping
2022-09-08 18:00:28.140273, sleeping
2022-09-08 18:00:58.140989, sleeping
2022-09-08 18:10:28.154592, sleeping
2022-09-08 18:10:58.155308, sleeping
2022-09-08 18:20:28.169911, sleeping
2022-09-08 18:20:58.170627, sleeping
2022-09-08 18:30:28.184230, sleeping
2022-09-08 18:30:58.184946, sleeping
2022-09-08 18:40:28.198548, sleeping
2022-09-08 18:40:58.199264, sleeping
2022-09-08 18:50:28.212867, sleeping
2022-09-08 18:50:58.213583, sleeping
2022-09-08 19:00:28.227186, sleeping
2022-09-08 19:00:58.227902, sleeping
2022-09-08 19:10:28.241505, sleeping
2022-09-08 19:10:58.242221, sleeping
2022-09-08 19:20:28.255824, sleeping
2022-09-08 19:20:58.256540, sleeping
2022-09-08 19:30:28.270143, sleeping
2022-09-08 19:30:58.270859, sleeping
2022-09-08 19:40:28.284462, sleeping
2022-09-08 19:40:58.285178, sleeping
2022-09-08 19:50:28.298780, sleeping
2022-09-08 19:50:58.299496, sleeping
2022-09-08 20:00:28.313099, sleeping
2022-09-08 20:00:58.313815, sleeping
2022-09-08 20:10:28.327418, sleeping
2022-09-08 20:10:58.328134, sleeping
2022-09-08 20:20:28.341737, sleeping
2022-09-08 20:20:58.342453, sleeping
2022-09-08 20:30:28.356056, sleeping
2022-09-08 20:30:58.357772, sleeping
2022-09-08 20:40:28.371375, sleeping
2022-09-08 20:40:58.372091, sleeping
2022-09-08 20:50:28.385694, sleeping
2022-09-08 20:50:58.386410, sleeping
2022-09-08 21:00:28.400013, sleeping
2022-09-08 21:00:58.400728, sleeping
2022-09-08 21:10:28.414331, sleeping
2022-09-08 21:10:58.415047, sleeping
2022-09-08 21:20:28.428650, sleeping
2022-09-08 21:20:58.429366, sleeping
2022-09-08 21:30:28.442969, sleeping
2022-09-08 21:30:58.443685, sleeping
2022-09-08 21:40:28.457288, sleeping
2022-09-08 21:40:58.458004, sleeping
2022-09-08 21:50:28.471607, sleeping
2022-09-08 21:50:58.472323, sleeping
2022-09-08 22:00:28.485926, sleeping
2022-09-08 22:00:58.486642, sleeping
2022-09-08 22:10:28.500245, sleeping
2022-09-08 22:10:58.500960, sleeping
2022-09-08 22:20:28.514563, sleeping
2022-09-08 22:20:58.515279, sleeping
2022-09-08 22:30:28.528882, sleeping
2022-09-08 22:30:58.529598, sleeping
2022-09-08 22:40:28.543201, sleeping
2022-09-08 22:40:58.543917, sleeping
2022-09-08 22:50:28.557520, sleeping
2022-09-08 22:50:58.558236, sleeping
2022-09-08 23:00:28.571839, sleeping
2022-09-08 23:00:58.572555, sleeping
2022-09-08 23:10:28.586158, sleeping
2022-09-08 23:10:58.586874, sleeping
2022-09-08 23:20:28.600477, sleeping
2022-09-08 23:20:58.601192, sleeping
2022-09-08 23:30:28.614795, sleeping
2022-09-08 23:30:58.615511, sleeping
2022-09-08 23:40:28.629114, sleeping
2022-09-08 23:40:58.629830, sleeping
2022-09-08 23:50:28.643433, sleeping
2022-09-08 23:50:58.644149, sleeping
2022-09-09 00:00:28.657752, sleeping
2022-09-09 00:00:58.658468, sleeping
2022-09-09 00:10:28.672071, sleeping
2022-09-09 00:10:58.672787, sleeping
2022-09-09 00:20:28.686390, sleeping
2022-09-09 00:20:58.687106, sleeping
2022-09-09 00:30:28.700709, sleeping
2022-09-09 00:30:58.701424, sleeping
2022-09-09 00:40:28.715027, sleeping
2022-09-09 00:40:58.715743, sleeping
2022-09-09 00:50:28.729346, sleeping
2022-09-09 00:50:58.731062, sleeping
2022-09-09 01:00:28.744665, sleeping
2022-09-09 01:00:58.745381, sleeping
2022-09-09 01:10:28.758984, sleeping
2022-09-09 01:10:58.759700, sleeping
2022-09-09 01:20:28.773303, sleeping
2022-09-09 01:20:58.774019, sleeping
2022-09-09 01:30:28.787622, sleeping
2022-09-09 01:30:58.788338, sleeping
2022-09-09 01:40:28.801941, sleeping
2022-09-09 01:40:58.802657, sleeping
2022-09-09 01:50:28.816259, sleeping
2022-09-09 01:50:58.816975, sleeping
2022-09-09 02:00:28.830578, sleeping
2022-09-09 02:00:58.831294, sleeping
2022-09-09 02:10:28.844897, sleeping
2022-09-09 02:10:58.845613, sleeping
2022-09-09 02:20:28.859216, sleeping
2022-09-09 02:20:58.859932, sleeping
2022-09-09 02:30:28.873535, sleeping
2022-09-09 02:30:58.874251, sleeping
2022-09-09 02:40:28.887854, sleeping
2022-09-09 02:40:58.888570, sleeping
2022-09-09 02:50:28.902173, sleeping
2022-09-09 02:50:58.902888, sleeping
2022-09-09 03:00:28.916491, sleeping
2022-09-09 03:00:58.917207, sleeping
2022-09-09 03:10:28.930810, sleeping
2022-09-09 03:10:58.931526, sleeping
2022-09-09 03:20:28.945129, sleeping
2022-09-09 03:20:58.945845, sleeping
2022-09-09 03:30:28.959448, sleeping
2022-09-09 03:30:58.960164, sleeping
2022-09-09 03:40:28.973767, sleeping
2022-09-09 03:40:58.974483, sleeping
2022-09-09 03:50:28.989086, sleeping
2022-09-09 03:50:58.989802, sleeping
2022-09-09 04:00:29.003405, sleeping
2022-09-09 04:00:59.004121, sleeping
2022-09-09 04:10:29.017723, sleeping
2022-09-09 04:10:59.018439, sleeping
2022-09-09 04:20:29.032042, sleeping
2022-09-09 04:20:59.032758, sleeping
2022-09-09 04:30:29.046361, sleeping
2022-09-09 04:30:59.047077, sleeping
2022-09-09 04:40:29.060680, sleeping
2022-09-09 04:40:59.061396, sleeping
2022-09-09 04:50:29.074999, sleeping
2022-09-09 04:50:59.075715, sleeping
2022-09-09 05:00:29.089318, sleeping
2022-09-09 05:00:59.090034, sleeping
2022-09-09 05:10:29.103637, sleeping
2022-09-09 05:10:59.104353, sleeping
2022-09-09 05:20:29.117955, sleeping
2022-09-09 05:20:59.118671, sleeping
2022-09-09 05:30:29.132274, sleeping
2022-09-09 05:30:59.132990, sleeping
2022-09-09 05:40:29.146593, sleeping
2022-09-09 05:40:59.147309, sleeping
2022-09-09 05:50:29.160912, sleeping
2022-09-09 05:50:59.161628, sleeping
2022-09-09 06:00:29.175231, sleeping
2022-09-09 06:00:59.175947, sleeping
2022-09-09 06:10:29.189550, sleeping
2022-09-09 06:10:59.190266, sleeping
2022-09-09 06:20:29.203869, sleeping
2022-09-09 06:20:59.204585, sleeping
2022-09-09 06:30:29.218187, sleeping
2022-09-09 06:30:59.218903, sleeping
2022-09-09 06:40:29.232506, sleeping
2022-09-09 06:40:59.233222, sleeping
2022-09-09 06:50:29.246825, sleeping
2022-09-09 06:50:59.247541, sleeping
2022-09-09 07:00:29.261144, sleeping
2022-09-09 07:00:59.261860, sleeping
2022-09-09 07:10:29.275463, sleeping
2022-09-09 07:10:59.276179, sleeping
2022-09-09 07:20:29.321784, sleeping
2022-09-09 07:20:59.322499, sleeping
2022-09-09 07:30:29.336102, sleeping
2022-09-09 07:30:59.336818, sleeping
2022-09-09 07:40:29.350421, sleeping
2022-09-09 07:40:59.351137, sleeping
2022-09-09 07:50:29.364740, sleeping
2022-09-09 07:50:59.365456, sleeping
2022-09-09 08:00:29.379059, sleeping
2022-09-09 08:00:59.379775, sleeping
2022-09-09 08:10:29.393378, sleeping
2022-09-09 08:10:59.394094, sleeping
2022-09-09 08:20:29.408697, sleeping
2022-09-09 08:20:59.409413, sleeping
2022-09-09 08:30:29.423016, sleeping
2022-09-09 08:30:59.423732, sleeping
2022-09-09 08:40:29.437334, sleeping
2022-09-09 08:40:59.438050, sleeping
2022-09-09 08:50:29.451653, sleeping
2022-09-09 08:50:59.452369, sleeping
2022-09-09 09:00:29.465972, sleeping
2022-09-09 09:00:59.466688, sleeping
2022-09-09 09:10:29.480291, sleeping
2022-09-09 09:10:59.481007, sleeping
2022-09-09 09:20:29.494610, sleeping
2022-09-09 09:20:59.495326, sleeping
2022-09-09 09:30:29.508929, sleeping
2022-09-09 09:30:59.509645, sleeping
2022-09-09 09:40:29.523248, sleeping
2022-09-09 09:40:59.523964, sleeping
2022-09-09 09:50:29.537566, sleeping
2022-09-09 09:50:59.538282, sleeping
2022-09-09 10:00:29.551885, sleeping
2022-09-09 10:00:59.552601, sleeping
2022-09-09 10:10:29.566204, sleeping
2022-09-09 10:10:59.566920, sleeping
2022-09-09 10:20:29.580523, sleeping
2022-09-09 10:20:59.581239, sleeping
2022-09-09 10:30:29.594842, sleeping
2022-09-09 10:30:59.595558, sleeping
2022-09-09 10:40:29.609161, sleeping
2022-09-09 10:40:59.609877, sleeping
2022-09-09 10:50:29.623480, sleeping
2022-09-09 10:50:59.624196, sleeping
2022-09-09 11:00:29.637798, sleeping
2022-09-09 11:00:59.638514, sleeping
2022-09-09 11:10:29.655117, sleeping
2022-09-09 11:10:59.655833, sleeping
2022-09-09 11:20:29.669436, sleeping
2022-09-09 11:20:59.670152, sleeping
2022-09-09 11:30:29.683755, sleeping
2022-09-09 11:30:59.684471, sleeping
2022-09-09 11:40:29.698074, sleeping
2022-09-09 11:40:59.698790, sleeping
2022-09-09 11:50:29.712393, sleeping
2022-09-09 11:50:59.713109, sleeping
2022-09-09 12:00:29.726712, sleeping
2022-09-09 12:00:59.727428, sleeping
2022-09-09 12:10:29.741031, sleeping
2022-09-09 12:10:59.741747, sleeping
2022-09-09 12:20:29.755349, sleeping
2022-09-09 12:20:59.756065, sleeping
2022-09-09 12:30:29.769668, sleeping
2022-09-09 12:30:59.770384, sleeping
2022-09-09 12:40:29.783987, sleeping
2022-09-09 12:40:59.784703, sleeping
2022-09-09 12:50:29.798306, sleeping
2022-09-09 12:50:59.799022, sleeping
2022-09-09 13:00:29.812625, sleeping
2022-09-09 13:00:59.813341, sleeping
2022-09-09 13:10:29.826944, sleeping
2022-09-09 13:10:59.827660, sleeping
2022-09-09 13:20:29.841263, sleeping
2022-09-09 13:20:59.841979, sleeping
2022-09-09 13:30:29.855581, sleeping
2022-09-09 13:30:59.856297, sleeping
2022-09-09 13:40:29.869900, sleeping
2022-09-09 13:40:59.870616, sleeping
2022-09-09 13:50:29.884219, sleeping
2022-09-09 13:50:59.884935, sleeping
2022-09-09 14:00:29.898538, sleeping
2022-09-09 14:00:59.899254, sleeping
2022-09-09 14:10:29.912857, sleeping
2022-09-09 14:10:59.913573, sleeping
2022-09-09 14:20:29.927176, sleeping
2022-09-09 14:20:59.927892, sleeping
2022-09-09 14:30:29.941495, sleeping
2022-09-09 14:30:59.942211, sleeping
2022-09-09 14:40:29.956814, sleeping
2022-09-09 14:40:59.957529, sleeping
2022-09-09 14:50:29.978133, sleeping
2022-09-09 14:50:59.978849, sleeping
2022-09-09 15:00:29.993452, sleeping
2022-09-09 15:00:59.994168, sleeping
2022-09-09 15:10:00.007055, sleeping
2022-09-09 15:10:30.007771, sleeping
2022-09-09 15:20:00.021373, sleeping
2022-09-09 15:20:30.022089, sleeping
2022-09-09 15:30:00.035692, sleeping
2022-09-09 15:30:30.036408, sleeping
2022-09-09 15:40:00.050011, sleeping
2022-09-09 15:40:30.050727, sleeping
2022-09-09 15:50:00.064330, sleeping
2022-09-09 15:50:30.065046, sleeping
2022-09-09 16:00:00.078649, sleeping
2022-09-09 16:00:30.079365, sleeping
2022-09-09 16:20:03.997509, sleeping
2022-09-09 16:20:33.998225, sleeping
2022-09-09 16:30:04.011828, sleeping
2022-09-09 16:30:34.012544, sleeping
2022-09-09 16:40:04.026147, sleeping
2022-09-09 16:40:34.026863, sleeping
2022-09-09 16:50:04.040466, sleeping
2022-09-09 16:50:34.041182, sleeping
2022-09-09 17:00:04.054785, sleeping
2022-09-09 17:00:34.055500, sleeping
2022-09-09 17:10:04.069103, sleeping
2022-09-09 17:10:34.069819, sleeping
2022-09-09 17:20:04.083422, sleeping
2022-09-09 17:20:34.084138, sleeping
2022-09-09 17:30:04.097741, sleeping
2022-09-09 17:30:34.098457, sleeping
2022-09-09 17:40:04.116060, sleeping
2022-09-09 17:40:34.116776, sleeping
2022-09-09 17:50:04.130379, sleeping
2022-09-09 17:50:34.131095, sleeping
2022-09-09 18:00:04.144698, sleeping
2022-09-09 18:00:34.145414, sleeping
2022-09-09 18:10:04.159017, sleeping
2022-09-09 18:10:34.159733, sleeping
2022-09-09 18:20:04.173336, sleeping
2022-09-09 18:20:34.174052, sleeping
2022-09-09 18:30:04.187654, sleeping
2022-09-09 18:30:34.188370, sleeping
2022-09-09 18:40:04.201973, sleeping
2022-09-09 18:40:34.202689, sleeping
2022-09-09 18:50:04.216292, sleeping
2022-09-09 18:50:34.217008, sleeping
2022-09-09 19:00:04.230611, sleeping
2022-09-09 19:00:34.231327, sleeping
2022-09-09 19:10:04.245930, sleeping
2022-09-09 19:10:34.246646, sleeping
2022-09-09 19:20:04.260249, sleeping
2022-09-09 19:20:34.260965, sleeping
2022-09-09 19:30:04.274568, sleeping
2022-09-09 19:30:34.275284, sleeping
2022-09-09 19:40:04.288886, sleeping
2022-09-09 19:40:34.289602, sleeping
2022-09-09 19:50:04.303205, sleeping
2022-09-09 19:50:34.303921, sleeping
2022-09-09 20:00:04.317524, sleeping
2022-09-09 20:00:34.318240, sleeping
2022-09-09 20:10:04.331843, sleeping
2022-09-09 20:10:34.332559, sleeping
